,carat,color,cut,clarity,depth,table,area
119,0.48437500000000006,0.6666666666666666,0.0,0.0,-0.5999999999999991,0.3333333333333333,0.49659847560749754
120,-0.5156249999999999,0.3333333333333333,0.5,0.5,-0.5333333333333314,-0.6666666666666666,-0.4945633473910313
121,0.015625000000000014,-0.6666666666666666,-1.0,-0.5,-0.5999999999999991,2.3333333333333335,-0.020281431753170095
122,-0.5781249999999999,0.0,0.0,0.5,-0.8666666666666648,0.3333333333333333,-0.5755694387036685
123,-0.6249999999999999,0.0,0.5,2.0,0.40000000000000097,-0.6666666666666666,-0.6108245014781983
124,-0.4687499999999999,0.3333333333333333,-0.5,1.5,0.7333333333333343,-0.6666666666666666,-0.456636414356869
125,0.3125000000000001,-0.3333333333333333,-0.5,-1.0,0.13333333333333522,0.3333333333333333,0.25511662758324904
126,0.78125,-1.0,-0.5,-1.0,-0.2666666666666657,-0.6666666666666666,0.8099770378923621
127,-0.203125,0.3333333333333333,0.5,2.0,-0.3333333333333333,-0.3333333333333333,-0.19970262846031922
128,0.6718749999999999,-0.3333333333333333,0.5,-0.5,0.13333333333333522,0.0,0.6731265760524086
129,-0.4687499999999999,-0.3333333333333333,0.5,1.0,-0.6666666666666666,-0.6666666666666666,-0.4461608534831227
130,0.48437500000000006,0.3333333333333333,-0.5,-0.5,0.06666666666666761,0.0,0.44600480609715504
131,0.6874999999999999,0.0,-0.5,0.5,1.0666666666666675,0.3333333333333333,0.6693792963701243
132,2.0468749999999996,0.6666666666666666,-0.5,-1.0,1.0,1.3333333333333333,1.7875356702154537
133,-0.6093749999999999,0.6666666666666666,0.5,1.0,0.40000000000000097,-1.3333333333333333,-0.6006809023019632
134,-0.6093749999999999,0.0,-0.5,1.0,1.0,0.0,-0.6088816388505327
135,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,-0.3333333333333333,0.006507319451999637
136,-0.2812499999999999,1.0,0.5,1.0,0.13333333333333522,-0.3333333333333333,-0.2783135141481532
137,0.9218750000000001,0.3333333333333333,-0.5,-1.0,1.0666666666666675,0.0,0.8409343325437372
138,-0.4687499999999999,0.0,-0.5,0.0,0.06666666666666761,0.6666666666666666,-0.4816879751634172
139,-0.4843749999999999,-0.6666666666666666,0.5,2.0,0.3333333333333333,-1.0,-0.47157701248534806
140,1.25,-0.3333333333333333,0.5,1.5,-0.3999999999999962,0.0,1.2295391359321952
141,-0.5937499999999999,0.3333333333333333,-1.0,1.0,0.46666666666666856,1.3333333333333333,-0.596692916648243
142,0.04687500000000004,1.0,0.5,0.5,-0.1999999999999981,0.3333333333333333,0.0349636465935373
143,0.7031249999999999,0.6666666666666666,-0.5,2.0,-1.7333333333333296,0.0,0.6909941810671602
144,1.53125,0.0,0.5,0.5,0.13333333333333522,-0.6666666666666666,1.5130010151951785
145,-0.4843749999999999,-0.3333333333333333,0.5,-1.0,-0.1999999999999981,0.0,-0.48710857850543055
146,-0.23437499999999986,0.6666666666666666,-0.5,0.0,-0.2666666666666657,0.0,-0.22994343022714492
147,-0.546875,-0.3333333333333333,0.5,0.5,0.0,0.0,-0.5346018750696935
148,0.0,1.0,0.0,-1.0,0.6666666666666666,1.3333333333333333,-0.04728347162868519
149,-0.24999999999999986,0.6666666666666666,0.5,0.0,0.6666666666666666,-0.6666666666666666,-0.23730863278319247
150,-0.6093749999999999,0.0,0.5,0.5,0.06666666666666761,-0.3333333333333333,-0.5980322777609494
151,0.07812500000000007,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.07957631445313183
152,-0.6093749999999999,0.0,0.5,1.5,0.46666666666666856,-0.6666666666666666,-0.6017883819446171
153,0.6718749999999999,0.3333333333333333,0.0,2.0,-1.3333333333333333,1.0,0.6841550509251596
154,0.6874999999999999,-0.6666666666666666,0.0,-0.5,0.26666666666667044,0.3333333333333333,0.6721428565024238
155,-0.1875,-0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,-0.184561784935198
156,-0.6249999999999999,0.3333333333333333,0.5,1.5,-0.3999999999999962,-0.6666666666666666,-0.6084822994895145
157,-0.34374999999999994,-0.6666666666666666,0.5,0.5,0.26666666666667044,-1.0,-0.3281647552340501
158,2.0468749999999996,-0.6666666666666666,0.0,-0.5,-0.5999999999999991,1.0,1.9491084209857217
159,-0.17187499999999997,1.0,-0.5,0.0,0.7333333333333343,-0.09999999999999905,-0.1591016355576251
160,1.265625,-0.6666666666666666,-0.5,-1.0,0.46666666666666856,0.6666666666666666,1.207847133587237
161,0.3281250000000001,-1.0,0.0,-0.5,0.6666666666666666,0.6666666666666666,0.30575429690690875
162,-0.2968749999999999,0.0,-0.5,0.0,1.0666666666666675,-0.6666666666666666,-0.31375195666801725
163,-0.5781249999999999,0.6666666666666666,-0.5,-0.5,1.0666666666666675,-0.6666666666666666,-0.5779388409201472
164,0.48437500000000006,0.6666666666666666,0.0,-0.5,0.0,1.0,0.4311680916978011
165,1.3125,-0.6666666666666666,0.0,-0.5,-0.5999999999999991,0.6666666666666666,1.2841362410521566
166,-0.6718749999999999,0.3333333333333333,-0.5,1.5,0.13333333333333522,-0.6666666666666666,-0.6594105638908293
167,-0.5781249999999999,-0.6666666666666666,0.0,-0.5,-0.9333333333333323,0.6666666666666666,-0.55604218564684
168,0.8750000000000001,0.6666666666666666,-0.5,0.0,-1.5333333333333314,0.0,0.9195115624327108
169,-0.2656249999999999,0.3333333333333333,0.5,0.0,0.3333333333333333,-0.6666666666666666,-0.26288545433841976
170,-0.4843749999999999,0.3333333333333333,0.5,2.0,-0.5333333333333314,-0.3333333333333333,-0.47091264550576395
171,-0.40624999999999994,0.0,0.0,-0.5,-0.5333333333333314,1.0,-0.4035178426463046
172,2.1406249999999996,-0.6666666666666666,0.0,-1.0,-0.8666666666666648,1.0,2.177516793804766
173,0.3281250000000001,0.6666666666666666,0.0,-1.0,-0.5333333333333314,0.3333333333333333,0.3514252537126731
174,0.48437500000000006,0.6666666666666666,-1.0,1.0,1.400000000000001,0.3333333333333333,0.45395866424230424
175,-0.4999999999999999,0.0,-0.5,-0.5,0.13333333333333522,-0.7333333333333343,-0.4914021750461128
176,0.46875000000000006,0.0,-1.5,-1.0,4.333333333333333,-1.0,0.42407149375071984
177,-0.6249999999999999,0.3333333333333333,0.5,1.5,0.5333333333333362,-0.6666666666666666,-0.6141046488653038
178,-0.6093749999999999,0.6666666666666666,0.0,1.5,0.0,0.6666666666666666,-0.6121561895217872
179,-0.42187499999999994,-0.3333333333333333,0.5,-0.5,-0.7333333333333295,-1.0,-0.3914845826758805
180,-0.17187499999999997,-0.6666666666666666,0.5,0.0,0.0,-0.3333333333333333,-0.1615332528683522
181,-0.2812499999999999,0.0,0.5,0.5,0.20000000000000284,-1.0,-0.2798658713541537
182,0.1875,-0.3333333333333333,-1.0,0.0,0.40000000000000097,-1.0,0.19377239364694424
183,1.078125,0.6666666666666666,0.0,-1.0,0.6000000000000038,0.3333333333333333,0.990796054494647
184,-0.2656249999999999,0.0,0.5,1.5,-0.2666666666666657,0.0,-0.26990954980461274
185,0.1875,0.6666666666666666,-0.5,-0.5,0.9333333333333371,0.0,0.1717528937639986
186,0.48437500000000006,0.0,-1.0,1.0,1.0666666666666675,-0.6666666666666666,0.4671212433165613
187,-0.5781249999999999,0.6666666666666666,0.5,1.5,-0.3999999999999962,-0.3333333333333333,-0.5634365515283163
188,0.3125000000000001,0.0,-0.5,-0.5,0.5333333333333362,1.0,0.26921157421601505
189,0.6250000000000002,0.3333333333333333,0.5,0.5,-0.1999999999999981,-0.3333333333333333,0.6220365071037947
190,-0.7343749999999999,-0.3333333333333333,-0.5,1.0,-1.7333333333333296,1.3333333333333333,-0.719442693570039
191,0.5000000000000001,0.0,-0.5,0.0,1.0666666666666675,0.6666666666666666,0.4206942107826067
192,0.5156250000000001,1.0,-1.5,-1.0,3.066666666666672,-0.3333333333333333,0.44740776968561097
193,-0.5156249999999999,0.3333333333333333,0.0,-1.0,-1.0666666666666629,1.0,-0.5110976315934894
194,0.796875,-0.6666666666666666,0.0,0.5,-0.3999999999999962,0.6666666666666666,0.773116066873488
195,0.796875,0.3333333333333333,-1.5,-1.0,2.3333333333333335,-1.3333333333333333,0.7787482694893246
196,1.71875,-0.3333333333333333,0.5,-0.5,0.26666666666667044,0.0,1.6497966046810728
197,-0.31249999999999994,0.6666666666666666,0.0,0.0,-1.0,0.3333333333333333,-0.3094606063640509
198,1.25,-0.3333333333333333,-1.5,-0.5,4.1333333333333355,0.6666666666666666,1.0990386720324046
199,-0.7031249999999999,0.3333333333333333,0.5,1.0,-0.06666666666666288,-0.3333333333333333,-0.6909877632479715
200,-0.24999999999999986,0.6666666666666666,0.5,-1.0,-0.9333333333333323,0.0,-0.2341015352792003
201,0.6093750000000002,0.3333333333333333,-0.5,1.5,-0.2666666666666657,0.3333333333333333,0.6034916334052968
202,1.609375,-0.3333333333333333,0.0,-0.5,0.13333333333333522,0.6666666666666666,1.519777609351971
203,2.0468749999999996,0.0,0.5,-1.0,0.6666666666666666,-0.3333333333333333,2.00230034459442
204,-0.4687499999999999,0.3333333333333333,0.5,1.5,-0.06666666666666288,-0.3333333333333333,-0.46456466729105134
205,0.48437500000000006,-0.3333333333333333,-0.5,0.0,-0.5333333333333314,2.0,0.4228613573149621
206,0.828125,1.0,0.0,-0.5,0.46666666666666856,0.3333333333333333,0.791984917747389
207,-0.21874999999999983,0.0,0.5,-0.5,-0.1999999999999981,-0.3333333333333333,-0.21060321884777586
208,-0.2812499999999999,0.6666666666666666,-0.5,0.5,0.0,1.0,-0.2808263923753666
209,-0.2656249999999999,-0.3333333333333333,0.5,0.5,-0.1333333333333305,0.0,-0.2601073691712221
210,-0.5781249999999999,-0.3333333333333333,0.0,0.5,0.40000000000000097,1.0,-0.5788202528818959
211,0.9375000000000001,1.0,0.5,-0.5,0.0,-0.3333333333333333,0.8704579241403394
212,-0.6093749999999999,-1.0,-0.5,-0.5,0.6000000000000038,0.6666666666666666,-0.6101721490336534
213,-0.45312499999999994,0.3333333333333333,0.5,0.5,0.20000000000000284,-0.3333333333333333,-0.4542519868931143
214,0.5000000000000001,0.6666666666666666,0.5,-0.5,-0.9333333333333323,-0.6666666666666666,0.4894616719107962
215,-0.6249999999999999,-0.3333333333333333,0.0,1.0,0.13333333333333522,0.3333333333333333,-0.609314803893861
216,0.3593750000000001,0.0,0.0,0.0,0.26666666666667044,0.6666666666666666,0.341126919028216
217,0.5156250000000001,0.0,0.5,0.5,0.20000000000000284,0.0,0.4944978856353117
218,1.265625,-0.6666666666666666,0.0,-1.0,-2.066666666666663,0.6666666666666666,1.2650024663773527
219,-0.546875,0.6666666666666666,0.5,0.0,0.20000000000000284,-0.3333333333333333,-0.5394074248222087
220,1.28125,0.0,-0.5,0.5,0.20000000000000284,0.0,1.1927794909527396
221,1.25,0.3333333333333333,0.5,0.0,0.06666666666666761,-0.3333333333333333,1.208423180049228
222,-0.5624999999999999,1.0,0.5,-0.5,-0.1999999999999981,-1.3333333333333333,-0.5463934286439257
223,2.03125,-0.3333333333333333,0.0,-0.5,-1.3333333333333333,1.0,1.8350486732598117
224,0.48437500000000006,0.3333333333333333,-1.0,-1.0,-0.3333333333333333,1.6666666666666667,0.47724229518391326
225,-0.4687499999999999,0.0,-0.5,1.0,0.9333333333333371,-0.6666666666666666,-0.45108467986808914
226,-0.45312499999999994,1.0,-0.5,-0.5,-1.0,2.0,-0.4566201621735719
227,-0.6093749999999999,-1.0,0.0,-0.5,-0.5999999999999991,1.0,-0.6030094097970558
228,-0.4999999999999999,0.0,-0.5,0.5,-0.7333333333333295,-0.6666666666666666,-0.4777070585487733
229,0.6250000000000002,0.3333333333333333,-0.5,0.0,-0.7999999999999972,0.3333333333333333,0.6521180620130277
230,-0.2968749999999999,-0.3333333333333333,0.5,1.5,0.0,-0.6666666666666666,-0.27926684343668745
231,-0.5781249999999999,-0.6666666666666666,-1.0,1.0,1.2666666666666704,-0.3333333333333333,-0.5772827132878444
232,0.48437500000000006,-0.3333333333333333,0.0,-1.0,-0.1333333333333305,0.6666666666666666,0.45169624140891174
233,0.3125000000000001,-0.3333333333333333,0.0,-0.5,0.6000000000000038,0.3333333333333333,0.30799692831848113
234,1.25,-0.6666666666666666,-1.0,-0.5,0.7333333333333343,1.0,1.0778846339429309
235,0.28125000000000006,-1.0,-1.0,0.5,1.4666666666666686,-0.3333333333333333,0.1829291106096512
236,-0.23437499999999986,0.6666666666666666,0.5,0.5,0.26666666666667044,-0.6666666666666666,-0.23763745163689556
237,-0.5624999999999999,1.0,0.5,0.5,-0.46666666666666384,-0.6666666666666666,-0.5447740052274082
238,0.48437500000000006,0.3333333333333333,-1.0,-1.0,2.6000000000000036,0.3333333333333333,0.3679284114920683
239,0.48437500000000006,0.3333333333333333,-0.5,2.0,-1.466666666666664,1.6666666666666667,0.47180662884274605
240,0.0,-0.3333333333333333,0.5,1.5,0.3333333333333333,0.3333333333333333,-0.00454784599819933
241,2.3437500000000004,-0.6666666666666666,0.5,-0.5,-0.06666666666666288,-0.6666666666666666,2.3589228521033867
242,0.48437500000000006,0.3333333333333333,0.0,0.0,0.20000000000000284,1.0,0.4498420201897989
243,2.0781249999999996,0.6666666666666666,0.5,-1.0,0.3333333333333333,-0.3333333333333333,2.044647805419651
244,-0.546875,0.6666666666666666,0.5,0.0,0.13333333333333522,0.0,-0.5382166456616793
245,0.3125000000000001,-0.6666666666666666,-0.5,-1.0,-0.1999999999999981,1.3333333333333333,0.26470179154838364
246,0.3281250000000001,0.6666666666666666,-0.5,-1.0,1.3333333333333333,1.0,0.2633086623240369
247,-0.2968749999999999,0.6666666666666666,-1.0,-0.5,1.2000000000000028,0.6666666666666666,-0.28867043974661116
248,-0.1875,-0.6666666666666666,0.0,1.5,0.5333333333333362,0.6666666666666666,-0.20823275014075557
249,-0.35937499999999994,0.3333333333333333,-0.5,-1.0,1.0,0.6666666666666666,-0.3879391150931581
250,2.0781249999999996,0.0,0.5,-0.5,-1.0,-0.3333333333333333,2.1023761267696734
251,0.7187499999999999,-0.6666666666666666,-0.5,0.0,0.5333333333333362,0.6666666666666666,0.6632037687321871
252,-0.43749999999999994,1.0,-0.5,-0.5,-1.0666666666666629,0.0,-0.4265962355054615
253,0.0,0.0,0.0,-0.5,0.6666666666666666,0.3333333333333333,-0.019676080396209578
254,-0.2968749999999999,0.3333333333333333,0.5,1.0,0.5333333333333362,0.0,-0.292272648401333
255,-0.45312499999999994,0.6666666666666666,0.5,0.5,0.06666666666666761,-0.6666666666666666,-0.4441439216716494
256,-0.31249999999999994,0.6666666666666666,0.5,0.5,-0.46666666666666384,0.3333333333333333,-0.3189985616062743
257,-0.5624999999999999,0.0,0.0,0.0,-0.3999999999999962,0.3333333333333333,-0.5634236215102459
258,0.0,-1.0,-1.5,0.0,3.733333333333339,0.3333333333333333,-0.10541937168700731
259,-0.5312499999999999,0.0,0.5,-0.5,-0.2666666666666657,-0.6666666666666666,-0.5090898357363899
260,0.3593750000000001,0.6666666666666666,0.5,-0.5,0.26666666666667044,-0.6666666666666666,0.35398165985473384
261,-0.23437499999999986,0.3333333333333333,0.5,1.0,-0.6666666666666666,-0.3333333333333333,-0.23040102073526586
